term,estimate,std.error,statistic,p.value
NAMELESS_AGAINST,1.1899059983104818,0.06359791011717472,2.7339626517061992,0.006257714200049035
NAMELESS_DEAD,0.8842193680572594,0.08764793176232202,-1.4039132555042466,0.16034468194055537
NIMBLE_AGAINST,1.061984186649264,0.09106817910061195,0.660373723753472,0.5090140300734386
NIMBLE_DEAD,0.6857018087244219,0.1448388283506107,-2.60505025630192,0.009186078474056485
NOVA_DEAD,0.7329358099003188,0.15485910193449576,-2.006321545252112,0.04482195276239684
NOVA_AGAINST,1.060320227024073,0.11202195266389232,0.5228525487545171,0.6010768678536713
OCTANE_AGAINST,1.1441442067822791,0.045175884775321036,2.9807261232995987,0.0028756584639059598
OCTANE_DEAD,0.8680012511830673,0.06793084970484509,-2.0839150913429907,0.03716789136354714
PANDUR_AGAINST,1.0206684729216127,0.09091471897132175,0.22502162992768412,0.8219624474834549
PANDUR_DEAD,0.8204375471642781,0.11700176489754285,-1.6915769356563615,0.09072666718982006
PARASITE_AGAINST,1.2717039518049869,0.05668281645739145,4.2403978940997105,2.2312391442938257e-5
PARASITE_DEAD,1.0575864367755112,0.0884296854402269,0.6331512457931266,0.526634880033017
PRESTINNI_AGAINST,1.2101892660564912,0.05249432164592478,3.634236230194426,2.7880532461966955e-4
PRESTINNI_DEAD,0.894451458576414,0.07132544847411831,-1.563882827744108,0.11784508798964542
PRIESTAH_AGAINST,1.0890907613128618,0.05544857342198158,1.539141206574879,0.12376982714117904
PRIESTAH_DEAD,0.7999408083219333,0.0871681957327929,-2.560768199601307,0.010444101483040705
PROTO_DEAD,0.8408620062933228,0.10197431538103807,-1.6997193333445484,0.08918373099300832
PROTO_AGAINST,1.2354070027074113,0.06971804493013858,3.0322203218399464,0.00242761943075231
RATED_AGAINST,1.091277025167953,0.05180507137070901,1.686101203710807,0.09177630820469575
RATED_DEAD,0.8932871506442087,0.07219292155366937,-1.56313375457253,0.1180211376759903
REEDY_AGAINST,0.9061469148611346,0.05727325951592412,-1.7207651395241514,0.08529345063535439
REEDY_DEAD,0.823725689101842,0.09277098668088393,-2.090283967111111,0.03659229863544976
REPLAYS_AGAINST,1.084418233389532,0.05686188624358755,1.425271972501207,0.15407859861844814
REPLAYS_DEAD,0.8190938761073281,0.0859887668482984,-2.3207284645464368,0.020301503458828696
RICKY_AGAINST,1.1437427040476569,0.045504730179938536,2.9514724750907977,0.0031626273243381352
RICKY_DEAD,0.908047044942873,0.06383534209094625,-1.5110609100284915,0.13077293288301867
