term,estimate,std.error,statistic,p.value
ZAYROX_AGAINST,1.200486026022715,0.08539354473981849,2.1398162710910817,0.032369617735201237
ZAYROX_KILLER,1.0780939652681245,0.07126995865453635,1.0550677509088164,0.29139433989841657
ZAYROX_DEAD,0.8715358775165172,0.12167436517986467,-1.1300510762473341,0.2584547030464178
ZED_DEAD,0.8570341702112735,0.08076320802296912,-1.9102446901755363,0.05610171551684041
ZED_AGAINST,1.0928678074418374,0.05468657782913061,1.6238949428597125,0.10439823206830932
ZED_KILLER,1.3296931086065418,0.06263561614779938,4.549299387856997,5.3824819297098675e-6
ZER0_KILLER,1.63641730350235,0.0417755556808772,11.789413045921828,4.426149421864079e-32
ZER0_AGAINST,1.2197860293566618,0.05127475925968865,3.8747223869708005,1.0674632145663538e-4
ZER0_DEAD,0.9003385578860924,0.07063760827037383,-1.4862396043086872,0.13721575537703903
ZOOMAA_KILLER,1.5999721420011732,0.03989297699372121,11.78117687027626,4.880681654150752e-32
ZOOMAA_DEAD,0.6771874398282618,0.08501980649304912,-4.584898415861374,4.542072104324362e-6
ZOOMAA_AGAINST,1.2711898137079531,0.054197467505400145,4.427389952370349,9.538020677340439e-6
